n1,n2
4116,4299
4116,1907
4117,501
4117,826
4117,4438
4117,2870
4117,3548
4117,3347
4117,4752
4117,1431
4117,2071
4117,3996
4117,1559
4117,4687
4117,4003
4117,1603
4117,3823
4117,2055
4118,241
4118,2053
4118,2417
4118,3
4118,4386
4118,4873
4118,2147
4118,1468
4118,313
4118,1323
4118,2452
4118,1217
4118,4183
4118,304
4118,2255
4119,1589
4119,3137
4119,992
4119,4258
4119,4096
4119,2470
4120,4704
4120,812
4120,1572
4120,478
4120,3995
4120,4726
4120,1453
4120,3588
4120,4638
4120,2285
4120,3653
4120,1623
4120,3620
4120,3338
4121,4092
4121,1820
4121,2368
4121,2898
4121,2778
4121,764
4121,591
4121,3855
4121,30
4121,1699
4121,3047
4122,68
4122,2367
4122,1406
4122,707
4122,885
4122,3789
4122,3300
4122,3121
4122,3915
4123,1019
4123,1298
4123,4833
4123,3323
4123,806
4123,1910
4123,4993
4123,77
4123,1738
4124,4610
4124,770
4124,2726
4124,4967
4124,680
4124,1064
4124,4813
4124,3916
4124,152
4124,1407
4125,1555
4125,4592
4125,3504
4125,555
4125,4045
4125,588
4125,1427
4125,2771
4125,210
4125,4789
4125,3623
4125,3906
4125,2130
4125,2251
4125,3025
4125,2324
4125,4819
4125,2521
4125,292
4126,4094
4126,2724
4126,4125
4126,392
4126,1445
4126,1279
4126,4503
4127,590
4127,686
4127,4144
4127,1862
4127,3190
4127,4639
4127,2856
4127,2922
4128,4555
4128,2374
4128,2859
4128,4608
4128,4776
4128,4414
4128,4677
4128,4316
4128,1067
4128,2484
4129,3881
4129,2764
4129,355
4129,1
4129,1261
4129,2946
4129,1758
4129,3761
4129,2197
4129,3941
4129,2676
4130,3529
4130,4120
4130,2562
4130,2539
4130,1327
4130,18
4130,2246
4130,2117
4131,5
4131,2184
4131,1199
4131,1660
4131,838
4131,3144
4132,524
4132,1126
4132,3411
4132,1226
4132,2038
4132,858
4132,3988
4132,1946
4132,1791
4132,1427
4132,3672
4133,867
4133,3915
4133,3246
4133,3226
4133,2445
4133,2927
4133,1054
4133,3282
4133,1045
4133,1999
4133,4178
4133,2229
4133,3976
4133,2480
4133,2400
4134,3140
4134,4646
4135,2502
4135,4834
4135,362
4135,1761
4135,2857
4135,2600
4135,2176
4135,4463
4135,1923
4135,2826
4136,2133
4136,1186
4136,2947
4136,1721
4136,4312
4136,2488
4136,36
4136,852
4136,4907
4136,4309
4137,1069
4137,2535
4137,3533
4137,2832
4137,1486
4137,3649
4137,4978
4137,1899
4137,568
4137,4419
4137,1500
4137,995
4137,1143
4138,3343
4138,707
4138,3924
4138,336
4138,1622
4138,1605
4138,2783
4138,4308
4138,1902
4138,817
4138,2636
4138,3485
4138,3461
4138,1984
4138,4236
4139,512
4139,2536
4139,2270
4139,2526
4139,2065
4139,4116
4140,3161
4140,3254
4140,3821
4140,384
4140,4503
4140,3019
4140,3639
4140,1186
4141,346
4141,442
4141,996
4141,561
4141,2290
4141,4452
4141,3384
4142,2649
4142,801
4142,4621
4142,4305
4142,1634
4142,3045
4143,1681
4143,3728
4143,4672
4143,3582
4143,1240
4143,4204
4143,150
4143,2933
4143,4247
4143,243
4143,1005
4143,1970
4144,439
4144,2979
4144,3490
4144,2226
4144,4760
4144,768
4144,1149
4144,1371
4144,2329
4144,1697
4144,4067
4144,4935
4145,1286
4145,3278
4145,2118
4145,2372
4145,2514
4145,2694
4145,2127
4145,4294
4145,2864
4145,3698
4146,41
4146,721
4146,3611
4146,4058
4146,3823
4147,3345
4147,2501
4147,4731
4147,3460
4147,266
4147,1964
4147,3184
4147,1444
4147,2775
4148,1722
4148,1890
4148,3305
4148,3287
4148,2547
4148,4297
4148,3323
4148,3818
4148,4576
4148,4189
4148,3795
4148,184
4148,1378
4148,2611
4148,3252
4148,974
4148,484
4149,2864
4149,448
4149,2374
4149,117
4149,3582
4149,389
4149,2286
4149,4899
4150,491
4150,1544
4150,4386
4150,1869
4150,4808
4150,801
4150,2719
4150,733
4150,147
4150,2050
4150,2232
4150,487
4150,4765
4151,2969
4151,1721
4151,4201
4151,4517
4151,1378
4151,3483
4151,2970
4151,852
4151,3813
4151,304
4151,1980
4151,1755
4151,3122
4151,4815
4151,4669
4152,2601
4152,2982
4152,1143
4152,738
4152,2072
4152,2492
4152,2130
4152,3845
4152,1199
4153,895
4153,3824
4153,958
4154,1715
4154,1224
4154,4870
4154,3273
4154,4051
4154,810
4154,1390
4154,42
4154,3040
4155,64
4155,2346
4155,3976
4155,4599
4155,1837
4155,754
4155,1012
4155,4364
4155,2761
4156,2957
4156,1331
4156,4611
4156,4757
4156,2070
4156,2051
4156,2042
4156,2194
4156,2939
4156,3603
4156,2316
4157,924
4157,3997
4157,2805
4157,4413
4157,614
4157,768
4157,956
4157,2641
4157,1217
4157,81
4157,264
4157,1558
4158,3382
4158,25
4158,3479
4158,2462
4158,4546
4158,708
4158,2872
4158,4110
4158,1885
4158,1944
4159,3419
4159,2456
4159,1253
4159,2249
4159,1299
4159,3004
4159,1168
4159,2659
4159,4164
4159,1715
4159,564
4159,3735
4160,1356
4160,3359
4160,3571
4160,545
4160,2177
4160,3701
4161,1355
4161,188
4161,2522
4161,885
4161,2391
4161,3650
4161,3023
4161,4382
4161,2413
4162,4901
4162,3052
4162,1431
4162,4576
4162,3323
4162,2858
4162,4818
4162,2235
4162,2734
4163,3708
4163,3275
4163,4265
4163,3329
4163,669
4163,3292
4163,3007
4163,1386
4164,2313
4164,2161
4164,3883
4164,4804
4164,862
4164,2428
4164,1616
4164,2305
4164,89
4164,655
4164,4342
4165,2709
4165,3402
4165,4709
4165,4548
4166,606
4166,3673
4166,1183
4166,1673
4166,3734
4166,4374
4166,4914
4166,2167
4166,1529
4166,2172
4166,3587
4167,3680
4167,111
4167,2001
4167,2381
4167,2748
4167,3962
4167,115
4167,2574
4167,2657
4167,4450
4167,1052
4167,4099
4167,4189
4167,2419
4167,2924
4168,370
4168,1819
4168,3668
4168,4428
4168,1936
4168,2464
4168,1870
4168,2487
4168,728
4168,2442
4168,3674
4169,1712
4169,2259
4169,1155
4169,1360
4169,2511
4169,4014
4169,2444
4169,2327
4169,884
4169,97
4169,3339
4169,279
4170,1494
4170,4768
4170,4227
4170,3187
4170,4790
4170,2380
4170,62
4170,1286
4170,3194
4170,241
4170,471
4170,269
4170,705
4171,2337
4171,1006
4171,4556
4171,1894
4171,3075
4171,1578
4171,4477
4171,2730
4171,3704
4171,2947
4171,4069
4171,4497
4171,2890
4171,4343
4172,1636
4172,4163
4172,2386
4172,1602
4172,684
4172,4891
4172,4390
4172,1871
4172,4901
4172,680
4172,1635
4172,3785
4172,1961
4173,3896
4173,3276
4173,554
4173,17
4173,4334
4173,4462
4173,2691
4173,3174
4173,899
4173,1249
4173,3459
4174,980
4174,2727
4174,1740
4174,1015
4174,2891
4174,84
4174,1000
4174,2560
4174,181
4175,3738
4175,4147
4175,1436
4175,656
4175,2273
4176,3635
4176,3255
4176,3723
4176,1949
4176,4279
4177,3375
4177,265
4177,4912
4177,146
4177,1448
4177,45
4177,1212
4177,1907
4177,4469
4177,1413
4177,41
4178,3411
4178,486
4178,2327
4178,1800
4178,3100
4178,1494
4178,2567
4178,1007
4178,4579
4178,4684
4178,3931
4178,2153
4178,3842
4179,3366
4179,614
4179,2321
4179,4077
4179,314
4179,4006
4179,3000
4179,20
4179,4673
4179,924
4180,4177
4180,158
4180,2642
4180,3049
4181,504
4181,819
4181,1936
4181,3807
4181,2833
4181,811
4181,4144
4181,1809
4181,1328
4181,2857
4181,2407
4181,2628
4181,1322
4181,1586
4182,4717
4182,4545
4182,4380
4182,2180
4182,1272
4182,2060
4182,2059
4182,3867
4183,2496
4183,1626
4183,4374
4183,4205
4183,800
4183,2655
4183,1413
4184,940
4184,2257
4184,2439
4184,4294
4184,1854
4184,1241
4184,2616
4184,1723
4184,1643
4184,2436
4184,3380
4184,4533
4184,2127
4184,2153
4185,1790
4185,4733
4185,237
4185,355
4185,189
4185,1212
4185,470
4185,4190
4185,3540
4185,4860
4185,2137
4186,149
4186,3200
4186,3673
4186,2948
4186,3734
4186,1338
4186,2780
4186,4552
4186,141
4186,29
4186,93
4186,899
4186,2825
4186,248
4186,1390
4187,25
4187,4772
4187,1730
4187,2089
4187,1627
4187,372
4187,3240
4187,4458
4187,4503
4188,4933
4188,3448
4188,923
4188,369
4188,2934
4189,746
4189,3222
4189,1123
4189,3044
4189,3122
4189,1368
4189,4151
4189,1905
4189,864
4189,1980
4189,410
4189,345
4190,2599
4190,3807
4190,3974
4190,1132
4190,724
4190,129
4190,4038
4190,326
4190,2477
4191,1932
4191,3875
4191,4546
4191,2461
4191,4246
4192,4231
4192,384
4192,197
4192,2420
4192,2418
4192,3287
4192,935
4192,1207
4193,1485
4193,294
4193,4019
4193,944
4193,2203
4193,2517
4193,3768
4193,1677
4193,782
4194,2143
4194,3741
4194,4859
4194,986
4194,4959
4194,4865
4194,1586
4194,2437
4194,1723
4194,3616
4194,1755
4194,3638
4195,4402
4195,805
4195,4583
4195,3868
4195,868
4195,4476
4195,3823
4195,2815
4195,3534
4195,1199
4195,393
4195,1215
4196,303
4196,3889
4196,2529
4196,3826
4196,355
4196,1496
4196,1802
4196,3476
4196,2228
4196,4374
4197,3090
4197,3327
4197,3427
4197,619
4197,2329
4197,3440
4197,2162
4197,3673
4198,1841
4198,3928
4198,2095
4198,3706
4198,918
4198,4245
4198,2311
4198,1350
4198,3145
4198,2803
4198,3720
4199,1135
4199,2541
4199,3636
4199,2931
4199,1318
4199,850
4199,3339
4199,176
4200,43
4200,4451
4200,1194
4200,2211
4200,3606
4200,327
4200,358
4200,1898
4200,3389
4200,523
4200,2377
4200,144
4200,1734
4200,4625
4200,3265
4200,4372
4200,3956
4200,3081
4201,2659
4201,1651
4201,832
4201,1151
4201,995
4201,4963
4201,1184
4201,807
4201,2524
4201,3087
4201,3199
4201,2666
4201,3003
4202,4469
4202,3322
4202,4405
4202,851
4202,2556
4202,2411
4202,4236
4202,4541
4203,1064
4203,4309
4203,3680
4203,3078
4203,671
4203,267
4203,4316
4204,1390
4204,879
4204,845
4204,2924
4204,3263
4204,4209
4204,4545
4204,151
4205,100
4205,249
4205,328
4205,4673
4205,4037
4205,2536
4205,3616
4205,938
4205,458
4205,4846
4206,644
4206,1682
4206,4751
4206,2544
4206,2507
4206,2955
4206,4719
4206,521
4206,4511
4206,638
4206,3958
4207,4880
4207,3372
4207,1093
4207,4706
4208,410
4208,4383
4208,2610
4208,4437
4208,4089
4208,3875
4208,4042
4208,1874
4208,2424
4208,437
4208,4020
4208,3717
4208,2006
4208,3320
4209,574
4209,1118
4209,4176
4209,3639
4209,3743
4209,3422
4210,3876
4210,4958
4210,3434
4210,535
4210,548
4210,2810
4210,2206
4210,3001
4210,2812
4210,151
4210,1447
4210,1594
4210,782
4211,294
4211,3081
4211,2008
4211,3463
4211,2805
4211,3444
4211,3273
4211,2606
4211,1216
4211,1731
4211,4102
4211,1284
4211,2160
4212,2554
4212,3793
4212,657
4212,2759
4212,4355
4212,1445
4212,4338
4212,4377
4212,4953
4213,1182
4213,3949
4213,2316
4213,136
4213,1843
4213,2503
4213,709
4213,2016
4213,4476
4213,3705
4213,2850
4213,1757
4213,1862
4213,4290
4213,2471
4213,3603
4213,438
4214,4592
4214,2810
4214,2139
4214,339
4214,4523
4214,3029
4214,4430
4214,3319
4214,1933
4215,4904
4215,3869
4215,73
4215,2434
4215,747
4215,1585
4215,566
4215,2286
4215,4092
4215,285
4215,786
4215,2160
4215,4933
4215,49
4215,1168
4216,1225
4216,1988
4216,4720
4216,4829
4216,3061
4216,1725
4216,2787
4216,2291
4216,433
4217,4700
4217,3292
4217,4791
4217,565
4217,3293
4217,3208
4218,237
4218,17
4218,3216
4218,2694
4218,3939
4218,2010
4218,2879
4218,644
4218,2200
4218,3415
4218,703
4218,2938
4219,4292
4219,2846
4219,3680
4219,2708
4219,267
4219,2238
4219,2166
4219,2235
4219,4208
4219,1394
4219,2178
4219,4529
4219,4136
4219,1912
4219,2523
4219,889
4220,685
4220,2542
4220,775
4220,1440
4220,4008
4221,2395
4221,3809
4221,2163
4221,682
4221,2142
4221,4077
4221,3083
4221,1165
4221,317
4222,3521
4222,2621
4222,319
4222,322
4222,4318
4222,4916
4222,3819
4222,4598
4223,3269
4223,623
4223,3984
4223,4851
4223,2302
4223,1210
4223,3776
4223,2898
4223,818
4223,1619
4224,4212
4224,2195
4224,2972
4224,3081
4224,2864
4224,3182
4224,4671
4224,2028
4224,2349
4224,4238
4224,3239
4224,50
4224,2355
4225,2632
4225,899
4225,3997
4225,4031
4225,365
4225,2577
4225,523
4225,1921
4225,1466
4225,269
4225,66
4225,4873
4225,1040
4226,2815
4226,4867
4226,1660
4226,1444
4226,3621
4226,1505
4226,4903
4226,3823
4226,4289
4226,3521
4226,4799
4227,2525
4227,634
4227,3404
4227,427
4227,3577
4227,2082
4227,2745
4228,4579
4228,1320
4228,2279
4228,828
4228,734
4228,2413
4228,4551
4228,583
4228,867
4228,1797
4228,2514
4228,3901
4228,2155
4228,2248
4228,3213
4229,594
4229,3667
4229,1903
4229,4624
4229,4967
4229,4920
4229,461
4229,2700
4229,937
4229,2590
4230,1839
4230,3355
4230,4591
4230,2283
4230,3918
4230,4470
4230,4224
4230,4441
4231,3161
4231,832
4231,39
4231,2363
4231,3812
4231,876
4231,1026
4231,1541
4231,1481
4231,954
4231,2453
4231,4977
4232,4089
4232,3598
4232,2711
4232,796
4232,4043
4232,1644
4232,4020
4232,4156
4233,1043
4233,644
4233,2394
4233,494
4233,745
4233,512
4233,2951
4233,3175
4233,593
4233,1356
4233,650
4233,3792
4233,1978
4233,2224
4234,2727
4234,2238
4234,3160
4234,484
4234,85
4234,3217
4234,4514
4234,1553
4235,4948
4235,3637
4235,3362
4235,4264
4235,1310
4236,452
4236,3374
4236,4955
4236,4497
4236,3951
4236,550
4236,4826
4236,3525
4236,4577
4236,1977
4236,962
4236,1035
4237,1303
4237,1385
4237,2679
4237,3213
4237,2910
4237,3754
4237,469
4237,4
4238,2214
4238,610
4238,1405
4238,4223
4238,1220
4238,1314
4238,1902
4239,2733
4239,724
4239,3911
4239,2200
4239,1568
4239,593
4239,494
4239,1791
4240,2284
4240,825
4240,3668
4240,4527
4240,2288
4240,3022
4240,3567
4240,4914
4240,2345
4241,1345
4241,3186
4241,2413
4241,393
4241,4736
4241,155
4241,910
4241,3367
4242,1023
4242,1258
4242,1377
4242,631
4243,1025
4243,4664
4243,3534
4243,1418
4243,4224
4243,3478
4243,1863
4243,891
4243,4692
4243,2993
4243,1069
4243,3492
4243,3041
4243,4053
4243,3547
4244,4597
4244,2673
4244,710
4244,3707
4244,550
4244,457
4244,4139
4244,2132
4244,1535
4244,1218
4245,3534
4245,2750
4245,3583
4245,1405
4245,4823
4245,4954
4245,3303
4246,3668
4246,3493
4246,1140
4246,2226
4246,2651
4247,732
4247,1779
4247,4220
4247,1154
4247,1073
4247,680
4247,4224
4247,3702
4248,4290
4248,1909
4248,1129
4249,1889
4249,3701
4249,4680
4249,2280
4249,1085
4249,4089
4249,3841
4249,1440
4249,345
4249,4587
4249,2339
4249,3276
4249,2831
4249,69
4250,3081
4250,1195
4250,3294
4250,2569
4250,3009
4250,2215
4250,1256
4250,1525
4250,1129
4251,1692
4251,513
4251,876
4251,1834
4252,1329
4252,4864
4252,1552
4252,2565
4252,1635
4252,3799
4252,4964
4253,1255
4253,127
4253,2900
4253,2172
4253,4159
4253,1753
4253,2094
4253,114
4253,3326
4253,3458
4253,4719
4253,2811
4253,3757
4253,3055
4253,3142
4253,4323
4254,1553
4254,1049
4254,3947
4254,1843
4254,1085
4254,115
4254,1306
4254,1011
4254,3588
4254,4262
4254,1227
4254,375
4254,1345
4254,2196
4254,1755
4254,1886
4254,4717
4255,2084
4255,2329
4255,1129
4255,4294
4255,744
4255,107
4255,4609
4255,121
4255,129
4256,668
4256,44
4256,982
4256,3566
4256,663
4256,541
4257,3604
4257,3743
4257,2917
4257,4493
4257,2519
4257,2547
4257,4199
4257,1418
4257,2715
4257,4546
4258,642
4258,3043
4258,2468
4258,2223
4258,4517
4258,3545
4258,4290
4258,1761
4259,185
4259,4387
4259,843
4259,455
4259,487
4259,4114
4259,539
4259,4136
4259,1105
4259,1023
4260,1538
4260,1022
4260,1757
4260,1492
4260,2316
4260,2939
4260,74
4261,2363
4261,482
4261,4786
4261,4349
4261,1491
4261,1079
4261,1783
4261,1868
4261,4698
4261,3832
4261,1596
4262,4078
4262,961
4262,4249
4262,3837
4262,131
4262,1654
4262,3767
4262,3472
4262,1525
4262,46
4262,2959
4262,3947
4262,3036
4262,1193
4262,2777
4262,2865
4262,3632
4263,2069
4263,853
4263,1902
4263,4033
4263,4401
4263,3243
4263,4724
4263,2312
4263,2860
4264,1559
4264,1046
4264,4618
4264,4658
4264,1980
4264,4820
4264,4980
4264,3706
4264,1415
4264,4848
4264,329
4264,860
4264,3030
4264,2992
4264,2066
4265,2377
4265,2758
4265,996
4265,2848
4265,4084
4265,4207
4265,4960
4265,639
4265,2853
4266,3867
4266,1248
4266,3831
4266,4736
4266,3197
4266,3794
4266,4656
4266,3343
4266,860
4267,2363
4267,4896
4267,4180
4267,3832
4267,3464
4267,3578
4268,4831
4268,386
4268,1936
4268,2554
4268,2110
4268,3051
4268,2046
4268,2323
4268,1244
4268,448
4268,547
4268,4111
4268,2641
4269,1626
4269,4530
4269,2306
4269,3868
4269,2346
4269,273
4269,1557
4269,319
4269,3157
4269,181
4269,3105
4269,549
4269,2560
4269,3648
4270,3206
4270,2462
4270,240
4270,1481
4270,4110
4270,3601
4270,3279
4270,3287
4270,3397
4270,3063
4271,1078
4271,3339
4271,1772
4271,4490
4271,4623
4271,2999
4271,3505
4271,3399
4271,797
4271,4178
4272,1212
4272,470
4272,1749
4272,3318
4272,4502
4272,1993
4272,4562
4272,2744
4272,2770
4272,4478
4272,2086
4272,4404
4272,894
4272,2144
4272,4177
4273,4849
4273,2585
4273,4627
4273,4939
4273,3124
4273,3849
4273,4696
4273,4308
4273,4043
4273,3932
4273,662
4273,3298
4274,2644
4274,262
4274,3083
4274,1058
4274,3129
4274,3166
4274,925
4274,2065
4274,3345
4274,1128
4274,4458
4275,1945
4275,2818
4275,1604
4275,2452
4275,3927
4275,3048
4275,1270
4275,4432
4275,1825
4275,1609
4276,4574
4276,2082
4276,1747
4276,4777
4276,1983
4276,2656
4276,628
4276,3144
4276,253
4276,3610
4276,1084
4276,1002
4276,4553
4276,1271
4276,633
4277,1199
4277,3779
4277,4643
4277,219
4277,3748
4277,2177
4277,1573
4277,4419
4277,235
4277,1427
4278,4412
4278,3878
4278,2994
4278,4894
4278,3870
4278,2082
4278,992
4278,82
4279,4845
4279,1355
4279,3071
4279,887
4279,3406
4279,2689
4279,1011
4279,4836
4279,3522
4279,346
4280,701
4280,3189
4280,4686
4280,4641
4280,3903
4280,884
4280,2435
4280,3314
4280,3123
4280,4279
4280,4176
4281,113
4281,2430
4281,2703
4281,4622
4281,2787
4281,633
4281,2591
4281,2300
4281,2350
4281,1735
4281,1381
4282,3623
4282,1796
4282,2562
4282,1143
4282,4580
4282,2435
4282,640
4282,321
4282,4361
4282,3652
4282,287
4282,2187
4282,3562
4282,4525
4283,3827
4283,3876
4283,11
4283,2904
4283,2215
4283,2630
4283,4743
4284,2959
4284,3649
4284,2047
4284,2728
4284,1125
4284,3970
4284,4602
4284,890
4284,2865
4284,460
4285,1436
4285,2298
4285,663
4285,560
4285,4247
4285,1115
4285,2109
4285,4150
4285,2432
4285,3799
4285,4200
4285,2362
4285,269
4285,892
4285,1558
4285,43
4285,2625
4286,496
4286,1972
4286,4945
4286,3576
4286,552
4286,4464
4286,2881
4286,2435
4286,2307
4286,4777
4286,3258
4286,1545
4286,2485
4287,3063
4287,1847
4287,4065
4287,515
4287,1909
4287,4515
4287,387
4287,3703
4287,3916
4288,3620
4288,3207
4288,1336
4288,2973
4288,2730
4288,1481
4288,4996
4288,4754
4288,1921
4288,3279
4288,1846
4288,474
4288,3107
4289,2511
4289,1481
4289,2707
4289,4996
4289,3006
4289,2500
4289,1627
4289,3408
4289,2400
4289,3359
4289,1798
4289,2966
4289,2827
4289,4695
4289,4545
4289,474
4289,2132
4290,1615
4290,1630
4290,2605
4291,1251
4291,2280
4291,4739
4291,1064
4291,3963
4291,2620
4291,4219
4291,4696
4291,444
4291,1882
4291,4450
4291,930
4291,2742
4291,1762
4291,1693
4291,1538
4291,1667
4292,4497
4292,3325
4292,2518
4292,3599
4292,2266
4292,3979
4292,1374
4292,4877
4292,4343
4292,3709
4292,3666
4292,1247
4292,3489
4292,1392
4292,841
4293,1518
4293,1581
4293,1728
4293,4813
4293,2598
4293,642
4293,1017
4293,3422
4293,1273
4294,1056
4294,3033
4294,3988
4294,4994
4294,4905
4294,2248
4294,2428
4294,2493
4294,1915
4294,2808
4295,4697
4295,2751
4295,1920
4295,2011
4295,2080
4295,3555
4296,2819
4296,2016
4296,2658
4296,813
4296,2872
4296,4353
4296,3265
4296,1386
4296,2529
4296,1037
4296,3910
4296,3479
4297,602
4297,997
4297,60
4297,940
4297,511
4297,3661
4297,2272
4297,527
4297,4472
4297,4252
4297,4539
4297,4494
4298,949
4298,1861
4298,1903
4298,1148
4298,2063
4298,1564
4298,4543
4298,3164
4298,1741
4298,1946
4299,3990
4299,433
4299,2036
4299,3353
4299,3541
4299,4832
4299,123
4299,565
4299,217
4299,430
4299,3364
4300,4062
4300,272
4300,4467
4300,3465
4300,230
4300,3875
4300,1298
4300,4408
4300,4556
4300,3427
4300,481
4300,2619
4300,3291
4301,81
4301,712
4301,2917
4301,1751
4301,667
4301,2073
4301,2374
4301,79
4301,4211
4301,3710
4301,1831
4301,4765
4301,3874
4302,4387
4302,2817
4302,3646
4302,1158
4302,2294
4302,1841
4302,3314
4302,4915
4302,1549
4302,641
4303,2463
4303,172
4303,1935
4303,1064
4303,3348
4303,636
4303,1404
4303,3351
4303,2283
4303,4660
4304,1023
4304,3644
4304,771
4304,2083
4304,2690
4304,3532
4304,2383
4304,3033
4304,4586
4304,3227
4305,4157
4305,1459
4305,3682
4305,4765
4305,2149
4305,801
4305,4372
4305,4062
4305,970
4305,1710
4305,43
4305,1063
4305,1386
4305,360
4305,344
4306,4723
4306,3255
4306,3788
4306,3377
4306,2322
4306,1395
4306,2016
4306,3361
4306,1329
4307,913
4307,4523
4307,4277
4307,3340
4307,196
4307,2571
4307,1555
4307,3851
4307,4045
4307,955
4307,356
4307,895
4307,1209
4307,2734
4308,1671
4308,3963
4308,2570
4308,4707
4308,2543
4308,1492
4308,2206
4308,2265
4309,2520
4309,4367
4309,1547
4309,3649
4309,3912
4309,3813
4309,2228
4309,2133
4309,4112
4309,2868
4309,3480
4309,1783
4309,2006
4310,1584
4310,507
4310,2592
4310,2985
4310,439
4310,1409
4310,3269
4311,3593
4311,1725
4311,2533
4311,680
4311,3993
4311,3364
4311,4462
4311,3876
4311,4622
4312,4160
4312,2239
4312,3155
4312,4006
4312,3974
4312,4860
4312,1212
4312,232
4313,4830
4313,1917
4313,1329
4313,4506
4313,9
4313,1250
4313,1667
4313,2330
4313,1373
4313,3322
4314,3363
4314,3006
4314,4866
4314,3524
4314,2700
4314,540
4314,974
4314,1748
4314,3235
4315,4565
4315,2678
4315,4156
4315,2017
4315,1710
4315,1542
4315,1001
4315,542
4315,4469
4316,1918
4316,3909
4316,2345
4316,197
4316,223
4316,2382
4317,3166
4317,1222
4317,1842
4317,1058
4317,212
4317,839
4318,3172
4318,2779
4318,1418
4318,4325
4318,473
4318,3460
4318,4969
4318,2937
4318,2260
4318,1827
4318,1307
4319,3361
4319,3202
4319,1028
4319,1203
4319,3925
4319,1413
4319,4448
4319,1158
4319,4206
4319,710
4319,879
4319,1901
4320,746
4320,1307
4320,627
4320,2717
4320,1490
4320,1280
4320,485
4320,2314
4320,3356
4320,2349
4320,1114
4321,4771
4321,1100
4321,539
4321,4144
4321,1730
4321,4568
4321,619
4321,447
4321,3374
4322,2782
4322,4400
4322,3747
4322,1091
4322,770
4322,3611
4322,4466
4322,2082
4323,3314
4323,343
4323,1096
4323,1117
4323,337
4323,1965
4323,2021
4324,87
4324,2526
4324,3149
4324,4864
4324,2445
4324,2458
4324,4457
4325,2110
4325,2903
4325,4763
4325,3568
4325,1457
4325,3443
4325,2994
4325,3458
4325,4930
4325,329
4325,1997
4325,3558
4325,4914
4325,3181
4325,3771
4325,1681
4326,3235
4326,4612
4326,2140
4326,2732
4327,4598
4327,1009
4327,1487
4327,667
4327,617
4327,2132
4327,198
4328,1733
4328,4968
4328,2390
4328,202
4328,1606
4328,4959
4328,4308
4328,1389
4329,890
4329,4570
4329,428
4329,2926
4329,4661
4329,4753
4329,4151
4329,2995
4329,722
4330,1394
4330,4991
4330,3958
4330,2762
4330,3618
4330,4845
4330,2524
4330,3641
4330,1157
4330,2360
4331,958
4331,3297
4331,2634
4331,1080
4331,1253
4331,4392
4331,3803
4331,3863
4332,450
4332,955
4332,913
4332,693
4332,3921
4332,2601
4332,1904
4332,4581
4332,2769
4332,292
4332,3801
4332,957
4332,1916
4332,2072
4333,2618
4333,353
4333,3778
4333,895
4333,3294
4333,4508
4333,3207
4333,1210
4333,1707
4333,1144
4334,1844
4334,954
4334,750
4334,1780
4334,3757
4334,1988
4334,1941
4335,2465
4335,1775
4335,1601
4335,785
4335,1049
4335,3928
4335,1965
4335,4306
4336,157
4336,2506
4336,4241
4336,3437
4336,3624
4336,1533
4336,1305
4337,2902
4337,1391
4337,1189
4337,2697
4337,2140
4338,3341
4338,1801
4338,2160
4338,388
4338,4626
4338,1873
4338,1068
4338,4770
4339,1542
4339,4611
4339,4659
4339,814
4339,4080
4339,3172
4339,256
4339,4734
4339,4237
4339,694
4340,2063
4340,4572
4340,257
4340,600
4340,2076
4340,3375
4340,4218
4340,2960
4340,4405
4340,2233
4340,23
4340,1615
4341,519
4341,1242
4341,4699
4341,318
4341,4001
4341,3200
4342,1734
4342,1468
4342,3575
4342,4029
4342,1673
4342,1640
4342,3254
4342,899
4342,3251
4342,81
4342,3335
4342,2289
4342,4114
4342,1593
4342,4452
4343,3044
4343,454
4343,1679
4343,428
4343,3411
4343,4404
4343,2528
4343,2868
4343,128
4343,3735
4343,415
4343,2245
4343,1011
4343,1691
4343,1783
4343,1863
4343,414
4344,407
4344,1405
4344,1666
4344,2160
4344,2691
4344,3475
4345,1768
4345,2817
4345,1934
4345,2426
4345,4784
4345,3797
4345,784
4345,2299
4345,4475
4345,3833
4345,2573
4345,4197
4345,3072
4345,1580
4345,3438
4345,2326
4345,1841
4345,2680
4346,1773
4346,4742
4346,4901
4346,3110
4346,2858
4346,3397
4346,2865
4346,3483
4346,2091
4347,1885
4347,4944
4347,3371
4347,1868
4347,4631
4347,412
4347,3285
4347,4613
4347,2264
4348,640
4348,3761
4348,2203
4348,3499
4348,3020
4348,178
4348,838
4348,297
4348,3392
4348,4486
4348,2364
4348,2250
4348,3781
4348,246
4348,282
4349,3316
4349,24
4349,2388
4349,372
4349,514
4349,4244
4349,958
4350,272
4350,3018
4350,1365
4350,737
4350,3747
4350,1424
4351,3929
4351,2324
4351,3577
4351,314
4351,4149
4351,4354
4351,163
4351,4672
4351,2709
4351,4111
4352,13
4352,3005
4352,1097
4352,4363
4352,1560
4352,1398
4352,1925
4352,5000
4352,2248
4352,3995
4352,911
4352,1948
4352,334
4352,4897
4353,2050
4353,226
4353,3893
4353,1869
4353,635
4353,3035
4353,66
4353,438
4353,4566
4353,4200
4353,1516
4353,112
4353,4302
4353,823
4353,2599
4354,3916
4354,3887
4354,2102
4354,4400
4354,2609
4354,1629
4354,3631
4354,335
4354,491
4354,1646
4354,3228
